,index,url,Company,Job title,Description,skills,education,role,Industry,Funct_role,Employment,exp,salary,loc
132,0,https://www.naukri.com/job-listings-fresher-internship-business-analytics-data-analytics-online-www-iibmindia-in-mumbai-bengaluru-bangalore-hyderabad-secunderabad-0-to-5-years-211120003185,www.iibmindia.in,Fresher - Internship - Business Analytics / Data Analytics -  Online,"Job description
Call / whatsapp Ketan - 9808811409 / Rashmi - 8755902532
Get job linked internship. Online
Candidates from Pan India apply.
Candidates will learn Analytics skills, after training and internship you will get Job.
Freshers welcome.
Role
Data Analyst
,
Industry Type
IT-Software
,
 Software Services
,
Functional Area
Analytics & Business Intelligence
,
Employment Type
Full Time, Permanent
Role Category
Analytics & BI
Education
UG :
Any Graduate in Any Specialization
Key Skills
Data Science
fresher
any graduate
Online
Data Analytics
Internship
work from home
Analytics",Data Science | fresher | any graduate | Online | Data Analytics | Internship | work from home | Analytics,Education/nUG :/nAny Graduate in Any Specialization,"Data Analyst,Analytics & BI","IT-Software, Software Services,","Analytics & Business Intelligence,","Full Time, Permanent",0 - 5 years,"₹ 4,00,000 - 5,00,000 P.A. ",Mumbai
133,0,https://www.naukri.com/job-listings-sales-executive-data-is-good-delhi-ncr-mumbai-bengaluru-bangalore-0-to-4-years-251120004706,Data is Good,Sales Executive,"Job description
Sales
 
Manager 0
 
-
 
4
 
years
 
2,50,000
 
-
 
5,00,000
 
P.A.
Data is good is hiring Inside Sales Executives (ISE) who have experience in and outbound sales.
Data is Good is India's largest and fastest growing Data Science Online Training company. Witha library
over 100 Data Science courses and over 300+ hours of content - we have helped over thousands of
people to achieve their dream career in Data Science.
Our Mission is to create courses that will make our students not just learn the subject, but fall in love with
that subject so that they become Top Data Scientist and Analysts in worlds most prestigious companies.
Roles
 
and
 
Responsibilities:
 Preparing short-term and long-term sales plan towards reaching the assigned goals.
 Consistently achieve revenue targets in line with team objectives
 Maintains relationships with students by providing support, information, and guidance,
 researching and recommending new opportunities.
 Identifies product improvements or new products by remaining current on industry trends, market
activities, and competitors.
 Contributes to team effort by accomplishing related results as needed
 Monthly targets and incentives, incentive capping at 500%.
Eligibility:
 0.6 to 5 years of experience in inside sales.
 Should have worked on targets and cold calling
 Strong verbal and written communicator 
 Excellent phone and presentation skills
 Proficiency in Microsoft Office, CRM, and sales software programs
 Good negotiation and problem-solving skills
Role
Sales Coordinator
,
Industry Type
Education
,
 Teaching
,
 Training
,
Functional Area
Sales
,
 Retail
,
 Business Development
,
Employment Type
Full Time, Permanent
Role Category
Sales Support
Education
UG :
Other Graduate, Any Graduate in Any Specialization, B.Tech/B.E. in Any Specialization
Key Skills
Communication Skills
Effective Communication
Strategic Thinking
Negotiation
Customer Service
Business Communication Skills
Sales Management
Sales Ability
People Management Skills
Career Counselling
Sales Executive Activities
Interpersonal Skills",Communication Skills | Effective Communication | Strategic Thinking | Negotiation | Customer Service | Business Communication Skills | Sales Management | Sales Ability | People Management Skills | Career Counselling | Sales Executive Activities | Interpersonal Skills,"Education/nUG :/nOther Graduate, Any Graduate in Any Specialization, B.Tech/B.E. in Any Specialization","Sales Coordinator,Sales Support","Education, Teaching, Training,","Sales, Retail, Business Development,","Full Time, Permanent",0 - 4 years,"₹ 2,50,000 - 5,00,000 P.A. ",Delhi NCR
134,0,https://www.naukri.com/job-listings-data-scientist-narayana-hrudayalaya-ltd-bengaluru-bangalore-1-to-4-years-301120000955,Narayana Health,Data Scientist,"Job description
Roles and Responsibilities
 
 
Interact with various business heads and function heads to get a detailed understanding of process flows and tracked metrics under their respective verticals
Synthesize and communicate main findings and conclusions through business review meetings in a way that these serve as helpful input for the leadership
Ideate and continuously refine comprehensive models and help construct dashboards and reports for various verticals
Build comprehensive models to identify and track key levers of business performance
Design visuals to effectively represent the data models and analyses to provide a clear structure for decision making
Drive adoption and deploy change management initiatives for higher usage of business analytics tools
Develop statistical and machine-learning models towards estimation and classification of clinical variables.
Develop computer vision algorithms on medical imaging data with image processing and deep learning/neural networks techniques towards image segmentation, image classification and 3D reconstruction.
Develop NLP algorithms to classify and summarize structured/unstructured text data
The candidate will interact with clinicians and other functional experts to develop a reasonable understanding of the underlying clinical/business concepts for the given problem domain. The candidate will then conceive, develop, deploy, validate and evaluate models to accurately reflect the underlying concept.
Role
Business Analyst
,
Industry Type
Medical
,
 Healthcare
,
 Hospitals
,
Functional Area
Analytics & Business Intelligence
,
Employment Type
Full Time, Permanent
Role Category
Analytics & BI
Education
UG :
Any Graduate in Any Specialization
PG :
Post Graduation Not Required, Any Postgraduate in Any Specialization
Doctorate :
Doctorate Not Required, Any Doctorate in Any Specialization
Key Skills
Change Management
NLP
Algorithms
Business Analytics
Image Processing
Neural Networks
data scientist
Medical Imaging
Computer Vision
Deep Learning",Change Management | NLP | Algorithms | Business Analytics | Image Processing | Neural Networks | data scientist | Medical Imaging | Computer Vision | Deep Learning,"Education/nUG :/nAny Graduate in Any Specialization/nPG :/nPost Graduation Not Required, Any Postgraduate in Any Specialization/nDoctorate :/nDoctorate Not Required, Any Doctorate in Any Specialization","Business Analyst,Analytics & BI","Medical, Healthcare, Hospitals,","Analytics & Business Intelligence,","Full Time, Permanent",1 - 4 years,Not Disclosed,Bengaluru
135,0,https://www.naukri.com/job-listings-big-data-engineer-data-bricks-spark-azure-at-t-communication-services-india-private-limited-bengaluru-bangalore-2-to-7-years-301120003098,At&t Communication Services India,"Big Data Engineer - Data-bricks Spark, Azure","Job description
Roles and Responsibilities
 
 
 Impact and Influence:
 This position will interact on a consistent basis with architects, leads, data engineers, data scientists to support cutting edge analytics in development and design of data Acquisitions, data ingestions and data products. Developers will be working on Big data technologies and platforms on prem and cloud. The resources will be involved in following and contributing to best practices in for software development in the big data ecosystem. The Roles and Responsibilities are as follows,v Create and maintain optimal data pipeline architecture.
v Assemble large, complex data sets that meet functional / non-functional business requirements.
v Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.
v Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources.
v Build tools to utilize the data pipeline to provide actionable insights into Data acquisition, operational efficiency and other key business performance metrics.
v Work with stakeholders including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs.
Desired Candidate Profile
 
 Technical Skills Required:  In depth knowledge & experience in Big data technologies (Spark, Python, Java based applications)  Cloud based Experience (AWS or Azure).  Good understanding & experience with Performance and Performance tuning for complex S/W projects mainly around large scale and low latency   Experience with data flow.  NoSQL exposure like MongoDB or PostgresDB 
Databricks certification.
 (MUST HAVE)  AWS/Azure certifications are a plus.  Experience in understanding Java programs and troubleshooting.   Able to understand Map reduce/Tez/Hive code and help in conversions to Spark.  Excellent communication skills.  Ability to work in a fast-paced, team-oriented environment.  Mandatory Skills: 2-7 years of experience Java   Unix/Linux shell scripting  Spark (Python or Scala based)  Cloud experience. Databricks certification. (MUST HAVE)  
Perks and Benefits
 
Role
Technical Architect
,
Industry Type
IT-Software
,
 Software Services
,
Functional Area
IT Software - Application Programming
,
 Maintenance
,
Employment Type
Full Time, Permanent
Role Category
Programming & Design
Education
UG :
Any Graduate in Any Specialization
PG :
Any Postgraduate in Any Specialization
Key Skills
Pyspark
Java
Azure
Big Data
Spark
AWS
Python",Pyspark | Java | Azure | Big Data | Spark | AWS | Python,Education/nUG :/nAny Graduate in Any Specialization/nPG :/nAny Postgraduate in Any Specialization,"Technical Architect,Programming & Design","IT-Software, Software Services,","IT Software - Application Programming, Maintenance,","Full Time, Permanent",2 - 7 years,Not Disclosed,Bengaluru
136,0,https://www.naukri.com/job-listings-senior-data-scientist-perform-group-bengaluru-bangalore-4-to-8-years-241120500408,Perform Group,Senior Data Scientist,"Job description
 Responsibilities: 
 
 
 
 - Contribute across different stages of deep learning model development including data collection, data cleaning, model development, validation and deployment. 
 - Develop deep learning models for a wide variety of tasks spanning object detection, segmentation, tracking, synthesise and so on. 
 - Continuously improve the quality and performance of existing deep learning models by applying latest research in the field. 
 - Contribute in developing models in areas like self-supervised and semi-supervised learning. 
Role
Technical Architect
,
Industry Type
Media
,
 Entertainment
,
 Internet
,
Functional Area
IT Software - DBA
,
 Datawarehousing
,
Employment Type
Full Time, Permanent
Role Category
Programming & Design
Education
UG :
B.Tech/B.E. in Any Specialization
PG :
Post Graduation Not Required
Key Skills
deep learning
Data collection
model development
Deployment
Research
Supervision",deep learning | Data collection | model development | Deployment | Research | Supervision,Education/nUG :/nB.Tech/B.E. in Any Specialization/nPG :/nPost Graduation Not Required,"Technical Architect,Programming & Design","Media, Entertainment, Internet,","IT Software - DBA, Datawarehousing,","Full Time, Permanent",4 - 8 years,Not Disclosed,Bengaluru
137,0,https://www.naukri.com/job-listings-senior-big-data-engineer-fractal-analytics-pvt-ltd-delhi-ncr-mumbai-bengaluru-bangalore-4-to-9-years-211120005606,Fractal Analytics,Senior Big Data Engineer,"Job description
We are looking for experts in Hadoop, AI/ML & cloud technologies with Scala & Spark expertise, preferably someone who can design & build end to end solution/architecture for large scale technology project/production systems. Find the detailed JD below:  
Roles and Responsibilities
 
Our Big Data capability team needs hands-on developers who can produce beautiful & functional code to solve complex analytics problems. If you are an exceptional developer with an aptitude to learn and implement using new technologies, and who loves to push the boundaries to solve complex business problems innovatively, then we would like to talk with you
You would be responsible for evaluating, developing, maintaining and testing big data solutions for advanced analytics projects
The role would involve big data pre-processing & reporting workflows including collecting, parsing, managing, analyzing and visualizing large sets of data to turn information into business insights
The role would also involve testing various machine learning models on Big Data, and deploying learned models for ongoing scoring and prediction. An appreciation of the mechanics of complex machine learning algorithms would be a strong advantage  
Desired Candidate Profile
 
4 to 11 years of demonstrable experience designing technological solutions to complex data problems, developing & testing modular, reusable, efficient and scalable code to implement those solutions. Ideally, this would include work on the following technologies:
Expert-level proficiency in Scala/Pyspark
Strong understanding and experience in distributed computing frameworks, particularly Apache Hadoop (YARN, MR, HDFS) and associated technologies -- one or more of Hive, Sqoop, Avro, Flume, Oozie, Zookeeper, Impala, etc.
Hands-on experience with Apache Spark and its components (Streaming, Core, DF, RDD, SQL, MLLib) is a strong advantage.
Operating knowledge of cloud computing platforms (AWS/Azure/GCP)
Experience working within a Linux computing environment, and use of command line tools including knowledge of Shell/Python scripting for automating common tasks
Ability to work in a team in an agile setting, familiarity with JIRA and clear understanding of how Git works and code automation to build CI/CD deployment pipeline 
In addition, the ideal candidate would have great problem-solving skills, and the ability & confidence to hack their way out of tight corners.
Experience
Must Have (hands-on) experience:
Scala or Python expertise
Linux environment and shell scripting
Distributed computing frameworks (Hadoop or Spark)
Cloud computing platforms (AWS/Azure/GCP)
Desirable (would be a plus):
Statistical or machine learning DSL like R
Distributed and low latency (streaming) application architecture
Row store distributed DBMSs such as Cassandra
Familiarity with API design & real-time processing tool like Kafka
Role
Team Lead/Technical Lead
,
Industry Type
KPO
,
 Research
,
 Analytics
,
Functional Area
IT Software - DBA
,
 Datawarehousing
,
Employment Type
Full Time, Permanent
Role Category
Programming & Design
Education
UG :
Any Graduate in Any Specialization
PG :
Any Postgraduate in Any Specialization
Key Skills
SCALA
Hadoop
Spark
kubernetes
Cassandra
ci/cd
Mapreduce
Hdfs
Data Integration
data mart
Cloud Computing
Sqoop
Docker
Data Migration
databrick
data ingestion
Oozie
Data Architecture
Data Modeling
AWS
data lake
Azure
Shell Scripting
Flume
Impala
Hive
GCP
kafka
Data Warehousing
ETL
Skills highlighted with ‘
‘ are preferred keyskills",SCALA | Hadoop | Spark | kubernetes | Cassandra | ci/cd | Mapreduce | Hdfs | Data Integration | data mart | Cloud Computing | Sqoop | Docker | Data Migration | databrick | data ingestion | Oozie | Data Architecture | Data Modeling | AWS | data lake | Azure | Shell Scripting | Flume | Impala | Hive | GCP | kafka | Data Warehousing | ETL,Education/nUG :/nAny Graduate in Any Specialization/nPG :/nAny Postgraduate in Any Specialization,"Team Lead/Technical Lead,Programming & Design","KPO, Research, Analytics,","IT Software - DBA, Datawarehousing,","Full Time, Permanent",4 - 9 years,"₹ 11,00,000 - 21,00,000 P.A. ",Delhi NCR
138,0,https://www.naukri.com/job-listings-data-engineer-architect-big-data-hadoop-sugarbox-networks-mumbai-bengaluru-bangalore-4-to-8-years-181120900813,Sugarbox Networks,Data Engineer/Architect - Big Data/Hadoop,"Job description
Roles and Responsibilities
Role : Data Engineer
Responsibilities :
- Collaborate with architects, business users, source (data) team members for discovering data sources and tech feasibility for fetching the same into the consolidated data environment/platform
- Iteratively design and build core components of our Data Platform (Hortanworks Big Data implementations with ecosystem products such as Kafka, Spark Streaming, Hive, Sqoop, MySQL and 
, etc)
- Take ownership of design & development processes, ensuring incorporation of best practices, sanity of code and versioning into different environments through tools like git, etc
- Ability to draw intelligence from structured, nonstructured, large and complex data sets to meet functional and non-functional business requirements
- Ability to steer the team members for unit development and troubleshooting the development/production issues
- Proven ability to operate in mix mode of incremental development, production support and support to the business for their impromptu data quests
- Willingness to participate and provide adheareable inputs, triaging the dependencies to the quarterly (team deliverables) planning
- For this role, hands-on big data technologies such as Spark(Streaming), Hive, Sqoop etc and previous experience in data team is non-negotiable. Spark, Kafka, Hadoop
- Iteratively design and build core components of our Data Platform
- Process structured and unstructured data, validate data quality, help to design automated data quality tests in Data Platform.
- Interact with a large range of proprietary and open data sources, leveraging data in all sorts of formats including files
- Assist in the development and support of data sets required by the business.
- Collaborate with architects, engineers, data scientists, business team members on project planning and goals.
- Assemble large, complex data sets that meet functional and non-functional business requirements
- Identify, design, and implement internal process improvements - automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability
- Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources
- Help scale the data science models into production-level models that can handle real-time data
Role
Database Architect/Designer
,
Industry Type
IT-Software
,
 Software Services
,
Functional Area
IT Software - DBA
,
 Datawarehousing
,
Employment Type
Full Time, Permanent
Role Category
Programming & Design
Education
UG :
BCA in Computers, B.Tech/B.E. in Any Specialization, B.Sc in Any Specialization
PG :
Any Postgraduate in Any Specialization
Doctorate :
Doctorate Not Required
Key Skills
Data Science
Hive
Data Infrastructure
Data Architect
Hadoop
MySQL
Big Data
Kafka
Spark
Hortonworks",Data Science | Hive | Data Infrastructure | Data Architect | Hadoop | MySQL | Big Data | Kafka | Spark | Hortonworks,"Education/nUG :/nBCA in Computers, B.Tech/B.E. in Any Specialization, B.Sc in Any Specialization/nPG :/nAny Postgraduate in Any Specialization/nDoctorate :/nDoctorate Not Required","Database Architect/Designer,Programming & Design","IT-Software, Software Services,","IT Software - DBA, Datawarehousing,","Full Time, Permanent",4 - 8 years,Not Disclosed,Mumbai
139,0,https://www.naukri.com/job-listings-do-you-know-excel-join-excelchat-and-earn-up-to-500-week-got-it-inc-delhi-ncr-mumbai-bengaluru-bangalore-0-to-5-years-301120001536,"Got It, Inc.",Do You know Excel? Join Excelchat and earn up To $500/week,"Job description
Are you looking for a flexible way to earn extra cash? Become an Expert with Excelchat!
Excelchat is an on-demand platform where thousands of users post their Excel and Spreadsheet related queries every day. We are seeking highly motivated Excel experts who can answer these queries.
Its a great opportunity whether you are seeking a full-time job or looking to utilize your free time to boost your earnings.
This is how it works:
Our users post their Excel related problems on our website. We take that problem then utilize an AI based algorithm to match the user with the best possible online Expert to solve in approximately 20 minutes (think: Uber but for Excel related problems).
You can work anytime, anywhere with full freedom to choose your hours. All you need is approximately 20 minutes to spare and you can be earning money.  There is no minimum or maximum required to work. You will be paid for every session you complete.
Role
Other
,
Industry Type
IT-Software
,
 Software Services
,
Functional Area
Teaching
,
 Education
,
 Training
,
 Counselling
,
Employment Type
Part Time, Freelance/Homebased
Role Category
Other
Education
UG :
Graduation Not Required
Key Skills
Excel
Artificial Intelligence
Expert
Advanced Excel
Freelance Recruitment",Excel | Artificial Intelligence | Expert | Advanced Excel | Freelance Recruitment,Education/nUG :/nGraduation Not Required,"Other,Other","IT-Software, Software Services,","Teaching, Education, Training, Counselling,","Part Time, Freelance/Homebased",0 - 5 years,"$ Less than 5000 - 10,000 P.A. ",Delhi NCR
140,0,https://www.naukri.com/job-listings-software-engineer-next-labs-bengaluru-bangalore-0-to-5-years-211120500023,Next Labs,Software Engineer,"Job description
 
 The ideal candidate: 
 
 
 
 
 We are looking for a problem solver, not just another coder. You have a strategic data driven approach are able to see things from bigger picture 
 
 
 
 Fast learner who has a knack to hack things and be able to work in small teams 
 
 
 
 Great oral and written communication skills and can write well tested code 
 
 
 
 Able to perform well in a fast paced startup environment 
 
 
 
 Strong technical foundation and ability to work cross functionally with Product, Design, Data Science and Operations 
 
 
 
 StackOverflow and a good GitHub profile a plus 
 
 
 
 
 Technical skillset: 
 
 
 
 
 Experience working with relational databases, NoSQL, distributed file systems, storage, replication, indexing and debugging 
 
 
 
 Deploying, testing and maintaining large scale production infrastructure on AWS or GCP 
 
 
 
 Experience with web technologies Progressive Web Apps, Single Page Application, AngularJS, Bootstra, ReactJS 
 
 
Role
Software Developer
,
Industry Type
Internet
,
 Ecommerce
,
Functional Area
IT Software - Application Programming
,
 Maintenance
,
Employment Type
Full Time, Permanent
Role Category
Programming & Design
Education
UG :
Any Graduate in Any Specialization
PG :
Any Postgraduate in Any Specialization
Key Skills
Computer science
Backend
NoSQL
Django
Debugging
SMB
Product design
Gaming
Android
Python",Computer science | Backend | NoSQL | Django | Debugging | SMB | Product design | Gaming | Android | Python,Education/nUG :/nAny Graduate in Any Specialization/nPG :/nAny Postgraduate in Any Specialization,"Software Developer,Programming & Design","Internet, Ecommerce,","IT Software - Application Programming, Maintenance,","Full Time, Permanent",0 - 5 years,Not Disclosed,Bengaluru
141,0,https://www.naukri.com/job-listings-software-senior-engineer-wells-fargo-india-solutions-pvt-ltd-bengaluru-bangalore-hyderabad-secunderabad-4-to-7-years-241120501250,Wells Fargo,Software Senior Engineer,"Job description
 
 About the Role:  
 
 
 Senior Java Engineer with excellent design, hands on development technical skills along with good interpersonal skills, capable of leading and working in highly critical transformation projects.  
 
 
 Responsibilities:  
 
 
 
 Lead/ Co-lead the digital banking framework/business scrum team  
 
 Participate effectively in the entire software development life cycle  
 
 Develop reusable components, define governance and rollout the components across the digital channel group  
 
 Collaborate with Product Managers, System Architects, Analysts as needed  
 
 Collaborate with team to design, develop, test and refine deliverables that meet the objectives  
 
 Directs and assists senior developers and perform code reviews  
 
 Define Execute the test strategy across the digital banking applications  
 
 Should be able to lead Mutation coverage, Code coverage and Technical Debt removal strategies within the team.  
 
 
 Essential Qualifications:  
 
 
 
 10+ years of Java Web Application Development with Java/J2EE, Spring (Core, MVC, AOP), Hibernate, JQuery, Web Services (REST, SOAP etc.), JS frameworks, Hybrid Application development  
 
 Hands on working experience in Cloud Technologies (AWS/PCF) and Microservices  
 
 Strong hands on experience in OOAD, Multi-threaded application development, design and implementation of web applications, Data Structures and Design Patterns.  
 
 Experience in Digital Banking/eCommerce or any complex customer facing applications  
 
 API - driven development - Experience working with remote data via SOAP, REST and JSON.  
 
 Expertise in providing implementing solutions using Apache Kafka, Apache Storm or any other Pub-Sub framework  
 
 Experience with Enterprise Mobility Applications Performance Tuning, Scaling and Security Best Practices  
 
 Hands on experience with Unit Testing (JUnit preferred)/ TDD - Scripting Automated Testing, Mutation Testing (e.g. PITEST), Continuous Integration Deployment (CI/CD), Behavior Driven Development (BDD) and Domain Driven Development (DDD)  
 
 
 
 Desired Qualifications:  
 
 
 
 
 Hands on experience on Machine Learning / Deep Learning / Artificial Intelligence  
 
 Experience in React JS or Angular JS is good to have.  
 
 Exposure to Tag Management System  
 
 Experience of working across one or more geographic territories or regions  
 
Role
Software Developer
,
Industry Type
Banking
,
 Financial Services
,
 Broking
,
Functional Area
IT Software - Application Programming
,
 Maintenance
,
Employment Type
Full Time, Permanent
Role Category
Programming & Design
Education
UG :
Any Graduate in Any Specialization
PG :
Post Graduation Not Required
Key Skills
Performance tuning
Hibernate
jQuery
OOAD
Data structures
Application development
JSON
Scrum
MVC
Apache",Performance tuning | Hibernate | jQuery | OOAD | Data structures | Application development | JSON | Scrum | MVC | Apache,Education/nUG :/nAny Graduate in Any Specialization/nPG :/nPost Graduation Not Required,"Software Developer,Programming & Design","Banking, Financial Services, Broking,","IT Software - Application Programming, Maintenance,","Full Time, Permanent",4 - 7 years,Not Disclosed,Bengaluru
142,0,https://www.naukri.com/job-listings-software-senior-engineer-wells-fargo-india-solutions-pvt-ltd-bengaluru-bangalore-hyderabad-secunderabad-4-to-7-years-241120501250,Wells Fargo,Software Senior Engineer,"Job description
 
 About the Role:  
 
 
 Senior Java Engineer with excellent design, hands on development technical skills along with good interpersonal skills, capable of leading and working in highly critical transformation projects.  
 
 
 Responsibilities:  
 
 
 
 Lead/ Co-lead the digital banking framework/business scrum team  
 
 Participate effectively in the entire software development life cycle  
 
 Develop reusable components, define governance and rollout the components across the digital channel group  
 
 Collaborate with Product Managers, System Architects, Analysts as needed  
 
 Collaborate with team to design, develop, test and refine deliverables that meet the objectives  
 
 Directs and assists senior developers and perform code reviews  
 
 Define Execute the test strategy across the digital banking applications  
 
 Should be able to lead Mutation coverage, Code coverage and Technical Debt removal strategies within the team.  
 
 
 Essential Qualifications:  
 
 
 
 10+ years of Java Web Application Development with Java/J2EE, Spring (Core, MVC, AOP), Hibernate, JQuery, Web Services (REST, SOAP etc.), JS frameworks, Hybrid Application development  
 
 Hands on working experience in Cloud Technologies (AWS/PCF) and Microservices  
 
 Strong hands on experience in OOAD, Multi-threaded application development, design and implementation of web applications, Data Structures and Design Patterns.  
 
 Experience in Digital Banking/eCommerce or any complex customer facing applications  
 
 API - driven development - Experience working with remote data via SOAP, REST and JSON.  
 
 Expertise in providing implementing solutions using Apache Kafka, Apache Storm or any other Pub-Sub framework  
 
 Experience with Enterprise Mobility Applications Performance Tuning, Scaling and Security Best Practices  
 
 Hands on experience with Unit Testing (JUnit preferred)/ TDD - Scripting Automated Testing, Mutation Testing (e.g. PITEST), Continuous Integration Deployment (CI/CD), Behavior Driven Development (BDD) and Domain Driven Development (DDD)  
 
 
 
 Desired Qualifications:  
 
 
 
 
 Hands on experience on Machine Learning / Deep Learning / Artificial Intelligence  
 
 Experience in React JS or Angular JS is good to have.  
 
 Exposure to Tag Management System  
 
 Experience of working across one or more geographic territories or regions  
 
Role
Software Developer
,
Industry Type
Banking
,
 Financial Services
,
 Broking
,
Functional Area
IT Software - Application Programming
,
 Maintenance
,
Employment Type
Full Time, Permanent
Role Category
Programming & Design
Education
UG :
Any Graduate in Any Specialization
PG :
Post Graduation Not Required
Key Skills
Performance tuning
Hibernate
jQuery
OOAD
Data structures
Application development
JSON
Scrum
MVC
Apache",Performance tuning | Hibernate | jQuery | OOAD | Data structures | Application development | JSON | Scrum | MVC | Apache,Education/nUG :/nAny Graduate in Any Specialization/nPG :/nPost Graduation Not Required,"Software Developer,Programming & Design","Banking, Financial Services, Broking,","IT Software - Application Programming, Maintenance,","Full Time, Permanent",4 - 7 years,Not Disclosed,Bengaluru
143,0,https://www.naukri.com/job-listings-opportunity-for-data-engineer-ifocus-systec-india-pvt-ltd-chennai-bengaluru-bangalore-hyderabad-secunderabad-4-to-7-years-181120006930,ifocus systec (india) pvt ltd,Job opportunity For Data Engineer,"Job description
 
Hi 
Greetings!!
We thank you for showing your interest in iFocus Systec . Kindly share your profile to shreeranjini.hn@ifocussystec.com.
>
Job Responsibilities 
Design, create, test and maintain data pipeline architecture in collaboration with the Data Architect.
Build the infrastructure required for extraction, transformation, and loading of data from a wide variety of data sources using SQL and AWS technologies.
Support the translation of data needs into technical system requirements. Support in building complex queries required by the product teams.
Build data pipelines that clean, transform, and aggregate data from disparate sources
Develop, maintain and optimize ETLs to increase data accuracy, data stability, data availability and pipeline performance.
Engage with Product Management and Business to deploy and monitor products/services on cloud platforms.
Stay up-to-date with advances in data persistence and big data technologies and run pilots to design the data architecture to scale with the increased data sets of consumer experience.
Handle data integration, consolidation and reconciliation activities for digital consumer / medical products.
Job Qualifications.
Bachelors or master degree in Computer Science, Information management, Statistics or related field
3 to 5 years of experience in the Consumer or Healthcare industry in an analytical role with focus on building on data pipelines, querying data, analyzing and clearly presenting analyses to member of the data science team.
Technical expertise with data models, data mining.
Hands on Knowledge of programming languages in Java, Python, R and Scala.
Strong knowledge in the Big data tools like snowflake, AWS Redshift, Hadoop, map reduce etc.
Having knowledge in tools like AWS Glue, S3, AWS EMR, Streaming data pipe lines, Kafka/Kinesis is desirable. 
Hands on knowledge in SQL and No-SQL database design.
Having knowledge in CI/CD for the building and hosting the solutions.
Having AWS certification is an added advantage.
Having Strong knowledge in visualization tools like Tableau, QlikView is an added advantage
Role
Technical Support Engineer
,
Industry Type
IT-Software
,
 Software Services
,
Functional Area
IT Software - Application Programming
,
 Maintenance
,
Employment Type
Full Time, Permanent
Role Category
Admin/Maintenance/Security/Datawarehousing
Education
UG :
Any Graduate in Any Specialization
Key Skills
Data Science
Java
R
Hadoop
Data Analysis
Big Data
Tableau
Aws Glue
Python
SQL",Data Science | Java | R | Hadoop | Data Analysis | Big Data | Tableau | Aws Glue | Python | SQL,Education/nUG :/nAny Graduate in Any Specialization,"Technical Support Engineer,Admin/Maintenance/Security/Datawarehousing","IT-Software, Software Services,","IT Software - Application Programming, Maintenance,","Full Time, Permanent",4 - 7 years,Not Disclosed,Chennai
144,0,https://www.naukri.com/job-listings-data-scientist-data-analyst-altimetrik-india-pvt-ltd-bengaluru-bangalore-3-to-8-years-261120500590,Altimetrik India Pvt. Ltd,Data Scientist / Data Analyst,"Job description
 
 
 
 3+ years of data science, 
 
 
 
 
 
 
 
 data analytics, or business intelligence experience 
 
 
 
 
 
 
 
 Strong understanding of 
 
 
 
 SQL 
 
 
 
 
 
 
 
 Experience with conducting 
 
 
 
 data analysis in Python and / or R 
 
 
 
 
 
 
 
 Experience 
 
 
 
 building clear and easy to understand dashboards and presentations  
 
 
 
 
 
 
 
 Ability 
 
 
 
 to communicate clearly and effectively to cross functional partners of varying technical levels 
 
 
 
 
 
 
 
 Ability 
 
 
 
 to define relevant metrics that can guide and influence stakeholders to appropriate and accurate insights 
 
 
 
 
 
 
 
 
 Pluses 
 
 
 
 
 
 
 
 Familiarity with  
 Superset 
 
 
 
 
 
 
 
 
 Familiarity with running 
 
 
 
 weblab experiments, efficacy studies, or product validation tests 
 
 
 
 
 
 
 
 Familiarity with machine 
 
 
 
 learning basics 
 
 
 
 
 
 
 
 Familiarity with Airbnb 
 
 
 
 infrastructure, including Airflow, Presto SQL, and Hive SQL 
 
 
 
 
 
 
 
 Experience creating and 
 
 
 
 maintaining data pipelines 
 
 
 
 
 
 
 
 Experience supporting engineering 
 
 
 
 product work 
 
 
 
Role
Head/VP/GM-Quality
,
Industry Type
IT-Software
,
 Software Services
,
Functional Area
IT Software - System Programming
,
Employment Type
Full Time, Permanent
Role Category
Senior Management
Education
UG :
Any Graduate in Any Specialization
PG :
Post Graduation Not Required
Key Skills
hive
Data analysis
data science
Infrastructure
Data Analyst
Data analytics
product validation
Business intelligence
SQL
Python",hive | Data analysis | data science | Infrastructure | Data Analyst | Data analytics | product validation | Business intelligence | SQL | Python,Education/nUG :/nAny Graduate in Any Specialization/nPG :/nPost Graduation Not Required,"Head/VP/GM-Quality,Senior Management","IT-Software, Software Services,","IT Software - System Programming,","Full Time, Permanent",3 - 8 years,Not Disclosed,Bengaluru
